Inspection ID,DBA Name,AKA Name,License #,Address,Zip,Inspection Date,Latitude,Longitude,Location
2315727,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,ECOS CAFE,2391098,836 W WELLINGTON AVE ,60657,10/10/2019,41.93645017,-87.65055245,"(-87.65055245204128, 41.93645016758182)"
2315723,STRINGS,STRINGS,2658560,1453 E 53RD ST ,60615,10/10/2019,41.79942785,-87.58972049,"(-87.58972048912777, 41.7994278540466)"
2315701,CASEY MORAN,CASEY MORAN,1044796,3660-3662 N CLARK ST ,60613,10/10/2019,41.94873597,-87.65792289,"(-87.65792288913369, 41.94873596654509)"
2315706,LEONA'S PIZZA,LEONA'S PIZZA,2616874,9156 S STONY ISLAND AVE ,60617,10/10/2019,41.72795238,-87.58558036,"(-87.58558036137349, 41.72795237840198)"
2315698,RAW BAR & GRILL,OUTPUT,19444,3718-3720 N CLARK ST ,60613,10/10/2019,41.94953364,-87.65856122,"(-87.6585612230964, 41.94953364110842)"
2315674,STUDENT LOUNGE,CATERING/ PUCK CAFE,2271544,450 N CITYFRONT PLAZA DR ,60611,10/10/2019,41.8901115,-87.62210388,"(-87.6221038750602, 41.89011149652908)"
2315646,"COMPASS GROUP USA, INC",COOK COUNTY COURTHOUSE CAFETERIA,2528930,2650 S CALIFORNIA AVE ,60608,10/10/2019,41.84299599,-87.69530931,"(-87.69530930572087, 41.842995989592936)"
2315651,GATEWAY FOUNDATION RESIDENTIAL,GATEWAY FOUNDATION RESIDENTIAL,70744,3828 W TAYLOR ST ,60624,10/10/2019,41.86908618,-87.72140544,"(-87.72140543532703, 41.869086176523)"
2315639,THE PARROT CAGE,THE PARROT CAGE,1622872,7059 S SOUTH SHORE DR ,60649,10/9/2019,41.76660302,-87.56632372,"(-87.56632372273566, 41.76660302216941)"
2315616,RAYMONDS TACOS NO. 3,RAYMONDS TACOS # 3,2417985,3638 W FULLERTON AVE ,60647,10/9/2019,41.92469427,-87.71859338,"(-87.71859337650946, 41.92469427172042)"
2315602,CAFE MICHELLE,CAFE MICHELLE,2464372,200 N LAKEFRONT DR ,60601,10/9/2019,41.88575165,-87.61292611,"(-87.6129261108629, 41.88575164585066)"
2315571,SUNNY SIDE UP,SUNNY SIDE UP,2179116,42 E SUPERIOR ST ,60611,10/9/2019,41.89581257,-87.62658902,"(-87.62658902428436, 41.89581257468186)"
2315572,FRED'S AT BARNEYS NEW YORK,FRED'S AT BARNEYS NEW YORK,1915971,15 E OAK ST ,60611,10/9/2019,41.90064725,-87.62754741,"(-87.62754741411463, 41.9006472539258)"
2315864,COOPER'S,COOPER'S,1301621,1232 W BELMONT AVE ,60657,10/9/2019,41.93992587,-87.66025188,"(-87.66025188109599, 41.93992587298262)"
2315551,HAROLD'S CHICKEN #88,HAROLD'S CHICKEN #88,2693894,1450 S MICHIGAN AVE ,60605,10/8/2019,41.86267891,-87.6241916,"(-87.62419160244413, 41.86267891211433)"
2315542,LOTUS GARDEN,LOTUS GARDEN,2579333,7254 W TOUHY AVE ,60631,10/8/2019,42.01177152,-87.80880368,"(-87.80880368336393, 42.01177151609754)"
2315531,MOM'S PLACE - A CHICAGO GATHERING SPOT,MOM'S PLACE,2500690,650 N DEARBORN ST ,60654,10/8/2019,41.89400939,-87.62986267,"(-87.62986267139296, 41.894009393622746)"
2315520,THE WINDSOR,THE WINDSOR,1682368,4530 N MILWAUKEE AVE ,60630,10/8/2019,41.96315882,-87.75684243,"(-87.75684243172473, 41.96315881688357)"
2315513,ATE MUSIC HOUSE,ATE MUSIC HOUSE,2423674,610-620 W 24TH PL ,60616,10/8/2019,41.84822305,-87.64211919,"(-87.64211919409566, 41.84822305216315)"
2315497,"OVER RICE'N BREAD, CORP",OVER RICE'N BREAD,2451495,3435 N SHEFFIELD AVE ,60657,10/8/2019,41.94457997,-87.65410165,"(-87.65410165350893, 41.944579972002636)"
2315476,LOU MALNATI'S,LOU MALNATI'S,2658673,410 N MICHIGAN AVE ,60611,10/8/2019,41.88987479,-87.62425976,"(-87.62425976144404, 41.8898747912625)"
2315474,CHICAGO TAICHI BUBBLE TEA,CHICAGO TAICHI BUBBLE TEA,2694548,6800 N SHERIDAN RD ,60626,10/8/2019,42.00558686,-87.66107732,"(-87.66107732040031, 42.00558686485114)"
2315467,VEENO,VEENO,2578371,2009 S LAFIN ST ,60608,10/8/2019,,,
2315446,ROCKIT  BURGER BAR,ROCKIT BAR & GRILL,1937955,3700 N CLARK ST ,60613,10/7/2019,41.94901088,-87.65814287,"(-87.65814287476813, 41.949010883298726)"
2315445,COZY NOODLES & RICE,COZY NOODLES & RICE,1384276,3456 N SHEFFIELD AVE ,60657,10/7/2019,41.9451081,-87.65441182,"(-87.65441181641037, 41.94510810433101)"
2315438,BERNIE'S,BERNIE'S,1802415,3664 N CLARK ST ,60613,10/4/2019,41.94884378,-87.65800926,"(-87.65800926199522, 41.948843780887984)"
2315435,TAQUERIA SAN JUANITO,TAQUERIA SAN JUANITO,2068944,4714 N KEDZIE AVE ,60625,10/4/2019,41.96711477,-87.70857709,"(-87.70857709253173, 41.967114771432584)"
2315433,KABUKI RESTAURANT,KABUKI RESTAURANT,2064114,2473 N CLARK ST ,60614,10/4/2019,41.92747773,-87.64144978,"(-87.64144977590252, 41.927477726852224)"
2315423,DOMINO'S,DOMINO'S,2637330,509 N ORLEANS ST ,60654,10/4/2019,41.89107541,-87.63687268,"(-87.63687267718794, 41.8910754076385)"
2315425,CAFE HOANG,CAFE HOANG,2516774,6818 W NORTH AVE ,60707,10/4/2019,41.90912536,-87.79562029,"(-87.79562029285854, 41.90912535950116)"
2315416,65 POKE,65 POKE,2595067,174 N FRANKLIN ST ,60606,10/4/2019,41.88520685,-87.63554494,"(-87.63554494448164, 41.88520685263138)"
2315436,SWIFT & SONS,SWIFT & SONS/COLD STORAGE,2390627,1000 W FULTON MARKET ,60607,10/4/2019,41.8868483,-87.65223416,"(-87.65223416110463, 41.886848295491134)"
2315409,FLAMINGO CAFE,FLAMINGO CAFE,33011,6069-6073 S ARCHER AVE ,60638,10/4/2019,41.79456475,-87.76914449,"(-87.76914449094998, 41.79456474995328)"
2315402,ROISTER,ROISTER,2404599,951 W FULTON MARKET ,60607,10/4/2019,41.88663405,-87.65184963,"(-87.65184962977254, 41.886634054028065)"
2315381,1 N WACKER KITCHEN AND BAR,1 N WACKER KITCHEN AND BAR,2550171,1 N WACKER DR ,60606,10/4/2019,41.88195188,-87.63662035,"(-87.63662034940238, 41.88195187648601)"
2315347,SHAKE SHACK,SHAKE SHACK,2659343,316 W JACKSON BLVD ,60606,10/3/2019,41.8782074,-87.63572045,"(-87.63572044703741, 41.87820739827345)"
2315337,SUBWAY,SUBWAY,2032865,1212 S MICHIGAN AVE ,60605,10/3/2019,41.86706145,-87.62429156,"(-87.62429155657351, 41.86706145293373)"
2315333,SKY LAKE CHINESE KITCHEN,SKY LAKE CHINESE KITCHEN,1980111,2 W 103RD ST ,60628,10/3/2019,41.70727358,-87.62358592,"(-87.62358592336454, 41.70727358161855)"
2315335,JUST SALAD,JUST SALAD,2683321,222 W MERCHANDISE MART PLZ ,60654,10/3/2019,41.88807428,-87.6349552,"(-87.63495520292739, 41.8880742810662)"
2315326,TAJ MAHAL,TAJ MAHAL,2240843,1512 W TAYLOR ST ,60607,10/3/2019,41.86940158,-87.66467526,"(-87.66467525709314, 41.869401584495904)"
2315330,"JAMISON'S SOUL FOOD, LLC","JAMISON'S SOUL FOOD, LLC",2483469,1800 W 87TH ST ,60620,10/3/2019,41.7358339,-87.66798786,"(-87.66798786362106, 41.735833895808945)"
2315315,DELTA SKY CLUB,DELTA SKY  CLUB  (T2-E05),1356711,11601 W TOUHY AVE ,60666,10/3/2019,42.0085364,-87.91442844,"(-87.91442843927047, 42.008536400868735)"
2315263,TAQUERIA LOS COMALES #11,TAQUERIA LOS COMALES #11,2020893,2148 N MILWAUKEE AVE ,60647,10/2/2019,41.92018284,-87.69313904,"(-87.69313904053791, 41.920182838435146)"
2315268,THE UNIVERSITY OF CHICAGO,MIDWAY MARKET,1997569,6031 S ELLIS AVE ,60637,10/2/2019,41.78499353,-87.60102212,"(-87.60102212143794, 41.7849935307477)"
2315244,UNITED AIRLINES CLUB,UNITED AIRLINES CLUB T1 B-18,2464518,11601 W TOUHY AVE ,60666,10/2/2019,42.0085364,-87.91442844,"(-87.91442843927047, 42.008536400868735)"
2313210,"FALAFEL DREAM, INC.",FALAFEL DREAM,2437219,3950 N HARLEM AVE ,60634,10/2/2019,41.95225489,-87.80739691,"(-87.80739690900613, 41.95225488946834)"
2313195,RUBY'S FAST FOOD CORP.,RUBY'S FAST FOOD,2570034,3740 W MONTROSE AVE ,60618,10/2/2019,41.9611282,-87.72216037,"(-87.72216036908962, 41.96112819802538)"
2313185,THE FIFTY / 50,THE FIFTY / 50,1675762,2047 W DIVISION ST ,60622,10/1/2019,41.903047,-87.67911933,"(-87.67911932717314, 41.90304699799323)"
2313184,CHIPOTLE MEXICAN GRILL #1979,CHIPOTLE MEXICAN GRILL,2240918,1522 E 53RD ST ,60615,10/1/2019,41.79966079,-87.58819825,"(-87.58819825147138, 41.79966079322186)"
2313174,SOUL CRAB CHICAGO,SOUL CRAB CHICAGO,2458356,1904 N WESTERN AVE ,60647,10/1/2019,41.91593072,-87.68751558,"(-87.68751557795045, 41.915930717290145)"
2313159,MARTIN'S CORNER,MARTIN'S CORNER,11013,2058 W 22nd PL ,60608,10/1/2019,41.85134121,-87.67814936,"(-87.67814936266365, 41.8513412126996)"
2313160,WENDY'S OLD FASHIONED HAMBURGERS,WENDY'S,2314101,7 E 111TH ST ,60628,10/1/2019,41.69247632,-87.62284192,"(-87.62284191735947, 41.692476323226515)"
2313141,WINGS FLY,WINGS FLY,2694066,1945 E 79TH ST ,60649,10/1/2019,41.75148902,-87.57663365,"(-87.57663364715819, 41.75148901882857)"
2315878,THE RADLER,THE RADLER,2252564,2375-2377 N MILWAUKEE AVE ,60647,10/1/2019,41.92448256,-87.69969287,"(-87.6996928656208, 41.924482563171615)"
2313124,TAQUERIA SIGLO XX,TAQUERIA SIGLO XX,2694458,3626 1/2 W LAWRENCE ,60625,10/1/2019,41.96844525,-87.71941658,"(-87.71941657581395, 41.968445246044006)"
2313119,SHU TIN XIA,SHU TIN XIA,2652791,2428-2436 S WALLACE ST ,60616,10/1/2019,41.84838625,-87.64196008,"(-87.64196007758322, 41.84838625123219)"
2313136,SUSHI SAI,SUSHI SAI,1893197,123 N WACKER DR ,60606,10/1/2019,41.88374822,-87.63666184,"(-87.6366618383099, 41.883748216941356)"
2313125,SHAKE SHACK,SHAKE SHACK,2659344,316 W JACKSON BLVD ,60606,10/1/2019,41.8782074,-87.63572045,"(-87.63572044703741, 41.87820739827345)"
2015589,MOORE & ALLEYNE INCORPORATED,GOURMET JUNK FOOD,2622601,8458 S GREEN ST ,60620,10/1/2019,41.73977126,-87.64508611,"(-87.64508611036023, 41.739771259830306)"
2313106,LA PULQUERIA,LA PULQUERIA,2535478,2501 S WESTERN AVE ,60608,10/1/2019,41.84649966,-87.6853407,"(-87.68534069617046, 41.846499656884625)"
2313109,RADLER LOGAN SQUARE,RADLER LOGAN SQUARE,2683358,2375-2377 N MILWAUKEE AVE ,60647,10/1/2019,41.92448256,-87.69969287,"(-87.6996928656208, 41.924482563171615)"
2313102,CARM'S,CARM'S,2631176,1057 W POLK ST ,60607,10/1/2019,41.87172647,-87.65348716,"(-87.65348716348021, 41.87172647304121)"
2313194,DEL TORO,DEL TORO,2608053,2133-2139 S HALSTED ST ,60608,10/1/2019,41.85323373,-87.64636415,"(-87.64636414528013, 41.85323373038085)"
2312228,PORKCHOP HYDE PARK,PORKCHOP,2246782,1516 E HARPER CT ,60615,9/12/2019,41.80040989,-87.58843738,"(-87.58843737835709, 41.800409886936485)"
2312230,URBAN INTERESTS,BORELLI'S,2121437,2124 W LAWRENCE AVE ,60625,9/12/2019,41.96881437,-87.68264478,"(-87.68264478410583, 41.96881436962451)"
2312229,Starbucks Coffee#2229,Starbucks Coffee#2229,2689575,209 W JACKSON BLVD ,60606,9/12/2019,41.87800606,-87.63402203,"(-87.63402203216754, 41.87800606262711)"
2312219,AZTECA GRILL #2,AZTECA GRILL #2,2463556,847 W BELMONT AVE ,60657,9/12/2019,41.93984553,-87.65110497,"(-87.65110497449828, 41.93984552587924)"
2312217,"1,200 SQ.FT. - YEMEN RESTAURANT, INC.",YEMEN RESTAURANT,2088929,4748 N KENNETH AVE ,60630,9/12/2019,41.96766784,-87.74018351,"(-87.74018351190563, 41.967667844732325)"
2312222,PITA O' GRILLE,PITA O' GRILLE,2496844,1103 W BRYN MAWR AVE ,60660,9/12/2019,41.98354587,-87.65818694,"(-87.65818693624335, 41.98354587269248)"
2312213,HITZ RESTAURANT GROUP LLC,GIGLIOS STATE STREET TAVERN,2647767,825 S STATE ST ,60605,9/12/2019,41.87146434,-87.62736909,"(-87.62736908629603, 41.87146433662049)"
2312223,ZIA'S LAGO VISTA,ZIA'S LAGO VISTA,2221636,3817-3819 N ASHLAND AVE ,60613,9/12/2019,41.95118641,-87.66882564,"(-87.66882564060083, 41.95118641238087)"
2312215,CAIRO KEBAB,CAIRO KEBAB,2496025,1524 W FULLERTON AVE ,60614,9/12/2019,41.92528007,-87.66677401,"(-87.66677400880488, 41.925280067940626)"
2312198,CMM FOOD SERVICES,FOODA,2622051,6301 S HALSTED ST ,60621,9/12/2019,41.77966134,-87.64463774,"(-87.64463773881644, 41.779661336898904)"
2312189,CHIU'S GREAT WALL RESTAURANT,CHIU'S GREAT WALL RESTAURANT,37803,2127 S CHINA PL ,60616,9/12/2019,41.85388797,-87.63450743,"(-87.63450742813663, 41.85388797248053)"
2312185,VILLAGE PIZZA,VILLAGE PIZZA,1695816,2356 W CHICAGO AVE ,60622,9/12/2019,41.89585612,-87.68664749,"(-87.68664748817483, 41.89585612058927)"
2312159,AVLI RIVER NORTH,AVLI RIVER NORTH,2683658,700-702 N WELLS ST ,60654,9/12/2019,41.89483049,-87.63430054,"(-87.63430053853016, 41.89483049188808)"
2312158,AVLI RIVER NORTH,AVLI RIVER NORTH,2683657,700-702 N WELLS ST ,60654,9/12/2019,41.89483049,-87.63430054,"(-87.63430053853016, 41.89483049188808)"
2312144,BROWN BAG SEAFOOD CO.,BROWN BAG SEAFOOD CO.,2677149,233 S WACKER DR ,60606,9/12/2019,41.87856015,-87.63652387,"(-87.63652387205532, 41.87856015362371)"
2312119,BAR CARGO,BAR CARGO,2535322,605-607 N WELLS ST ,60654,9/11/2019,41.89257434,-87.6339488,"(-87.63394880128168, 41.8925743372172)"
2080221,DIMO'S PIZZA SIX CORNERS,DIMO'S PIZZA SIX CORNERS,2229533,1615 N Damen AVE ,60647,9/11/2019,41.91091779,-87.6773264,"(-87.67732639626593, 41.91091779442156)"
2312107,CHARCOAL DELIGHT INC,CHARCOAL DELIGHTS,14192,3139 W FOSTER AVE ,60625,9/11/2019,41.97564376,-87.70783409,"(-87.70783409240099, 41.97564376186505)"
2312104,CHICAGO BY NIGHT,CHICAGO BY NIGHT,1170649,5600 W BELMONT AVE ,60634,9/11/2019,41.93868377,-87.76656249,"(-87.76656249384537, 41.93868377475747)"
2312101,MONTEALBAN,MONTEALBAN,2492802,6012 W FULLERTON AVE ,60639,9/11/2019,41.92392648,-87.77632683,"(-87.77632683025247, 41.923926483609236)"
2312063,TINY,TINY LOUNGE,1823622,4352 N LEAVITT ST ,60618,9/11/2019,41.96112142,-87.68396862,"(-87.68396862492989, 41.96112142040857)"
2312073,THE UNIVERSITY OF CHICAGO,MIDWAY MARKET,1997569,6031 S ELLIS AVE ,60637,9/11/2019,41.78499353,-87.60102212,"(-87.60102212143794, 41.7849935307477)"
2312047,TAQUERIA EL CHARO DE SAN FRANCISCO,TAQUERIA EL CHARO DE SAN FRANCISCO,1741003,3655 E 106TH ST ,60617,9/10/2019,41.70261923,-87.53430877,"(-87.534308773127, 41.702619232856534)"
2312033,RED SNAPPER FISH CHICKEN & PIZZA,RED SNAPPER FISH CHICKEN & PIZZA,1991820,5255 W MADISON ST ,60644,9/10/2019,41.88023654,-87.75722039,"(-87.7572203921175, 41.880236543865834)"
2312023,HAKKA BAKKA,HAKKA BAKKA,2626774,1002 W LAKE ST ,60607,9/10/2019,41.88569112,-87.65228969,"(-87.6522896923192, 41.885691117841525)"
2312025,O-MANNY  MEXICAN RESTAURANT,O-MANNY MEXICAN RESTAURANT,2608056,3641 W IRVING PARK RD ,60618,9/10/2019,41.95362792,-87.71947321,"(-87.71947320701166, 41.953627922832354)"
2312016,LUKE'S BEEF & PIZZA,LUKE'S BEEF & PIZZA,1139942,3130 N HARLEM AVE ,60634,9/10/2019,41.93728963,-87.80687098,"(-87.80687098480557, 41.937289633353735)"
2311982,LOVING HUT,ALICE & FRIENDS VEGETARIAN CAFE,1248503,5812 N BROADWAY ,60660,9/10/2019,41.98746481,-87.66033437,"(-87.6603343733537, 41.987464806694895)"
2311977,Pastoral,Pastoral,1998846,131 N Clinton ST ,60661,9/10/2019,41.88418751,-87.64111967,"(-87.64111966683218, 41.884187507127805)"
2311950,MCDONALDS,MCDONALDS,1445833,740 E 47TH ST ,60653,9/6/2019,41.8096287,-87.60736974,"(-87.60736973785798, 41.80962869787754)"
2311946,OLD GROUNDS SOCIAL,OLD GROUNDS SOCIAL,2308003,950-952 W WRIGHTWOOD AVE ,60614,9/6/2019,41.92912424,-87.65333792,"(-87.65333791705932, 41.929124235504766)"
2311914,CRACKED ON MILWAUKEE,CRACKED ON MILWAUKEE,2670818,1359 N MILWAUKEE AVE ,60622,9/6/2019,41.9066299,-87.67137624,"(-87.67137623922982, 41.906629896738416)"
2311906,LA BOMBA RESTAURANT,LA BOMBA RESTAURANT,2528511,3221 W ARMITAGE AVE ,60647,9/6/2019,41.91728109,-87.7078566,"(-87.70785660455108, 41.91728108852338)"
2311902,TASTEE CAFE,TASTEE CAFE,2517419,503 E 47TH ST ,60653,9/6/2019,41.80931768,-87.61371444,"(-87.61371443505487, 41.809317684345686)"
2311899,DE QUAY,DE QUAY,2348764,2470 N LINCOLN AVE ,60614,9/6/2019,41.92687232,-87.65096836,"(-87.650968355266, 41.92687231925592)"
2311880,CONVENE AT 311 WEST MONROE,CONVENE,2671113,311 W MONROE ST ,60606,9/6/2019,41.88052759,-87.63562385,"(-87.63562385358797, 41.88052759161976)"
2311867,JIMMY JOHN OF CHICAGO,JIMMY JOHN'S,1574635,7329 W IRVING PARK RD ,60634,9/6/2019,41.95256564,-87.8112743,"(-87.81127429615809, 41.95256564111005)"
2311854,LEFT COAST FOOD + JUICE,LEFT COAST,2621362,151 N FRANKLIN ST ,60606,9/5/2019,41.88449949,-87.63523358,"(-87.6352335760181, 41.8844994926551)"
2311840,SNARFS RIVER NORTH,SNARF'S,2041943,600 W CHICAGO AVE ,60654,9/5/2019,41.89658519,-87.64299618,"(-87.64299618172501, 41.896585191199556)"
2311843,STK CHICAGO,STK,2341538,9 W KINZIE ST ,60654,9/5/2019,41.88913727,-87.62843006,"(-87.62843005984261, 41.88913727056584)"
2311835,PISOLINO,PISOLINO,2488830,2755 W BELMONT AVE ,60618,9/5/2019,41.93928538,-87.69733595,"(-87.69733595145591, 41.93928538446442)"
2311830,NANDO'S PERI-PERI,NANDO'S PERI-PERI,2379215,670 W DIVERSEY PKWY ,60614,9/5/2019,41.93288386,-87.64627175,"(-87.64627175168746, 41.932883864695405)"
2311832,JUST JERK CAFE,JUST JERK CAFE,2298339,119 E 79TH ST ,60619,9/5/2019,41.75091157,-87.62048291,"(-87.62048290701443, 41.75091157260958)"
2311905,JANITZIO BURRITOS Y TAGUERIA,JANITZIO BURRITOS Y TAGUERIA,1922996,2933 N BROADWAY ,60657,9/5/2019,41.93591407,-87.64411268,"(-87.64411268411703, 41.935914072530636)"
2311803,THOMAS COFFEE SHOP,THOMAS COFFEE SHOP,7545,1657 E 87TH ST ,60617,9/5/2019,41.73684227,-87.58294663,"(-87.5829466262428, 41.73684226984659)"
2311964,BOBY G,LA CAVERNA,2157766,5637-5639 W GRAND AVE ,60639,9/4/2019,41.9189225,-87.7673216,"(-87.76732160126718, 41.91892249549356)"
2311771,THE GUNDIS KURDISH KITCHEN,THE GUNDIS KURDISH KITCHEN,2488492,2909-2911 N CLARK ST ,60657,9/4/2019,41.93513843,-87.64660834,"(-87.6466083401796, 41.93513842731886)"
2311759,DOS RICCO'S MEXICAN FUSION,DOS RICCO'S MEXICAN FUSION,2379981,4064 N LINCOLN AVE ,60618,9/4/2019,41.95586808,-87.68012287,"(-87.68012286699279, 41.955868080075895)"
2311760,MONTEALBAN,MONTEALBAN,2492802,6012 W FULLERTON AVE ,60639,9/4/2019,41.92392648,-87.77632683,"(-87.77632683025247, 41.923926483609236)"
2311744,POPEYE'S FRIED CHICKEN,POPEYE'S FRIED CHICKEN,1963621,300 E 35TH ST ,60616,9/4/2019,41.83119241,-87.6192892,"(-87.61928919948132, 41.831192408738374)"
2311745,MOJO 33 NORTH LASALLE LLC,MOJO 33 NORTH LASALLE LLC,2689550,33 N LA SALLE ST ,60602,9/4/2019,41.88279771,-87.63224208,"(-87.63224208140493, 41.88279770704961)"
2311748,"JAMAICA JERK SPICE, INC","JAMAICA JERK SPICE, INC",1909392,6500 S COTTAGE GROVE AVE ,60637,9/4/2019,41.77668461,-87.60599358,"(-87.60599357890983, 41.776684614718135)"
2311732,MCDONALD'S,MCDONALD'S,1620828,1454 W 47TH ST ,60609,9/4/2019,41.80874937,-87.66230696,"(-87.66230696003369, 41.80874937401075)"
2311739,PANCAKE CAFE,PANCAKE CAFE,2589605,3801-3805 N BROADWAY ,60613,9/4/2019,41.95127391,-87.64947156,"(-87.64947156399768, 41.95127391161999)"
2311701,All Style Buffet,All Style Buffet,1959502,4305 S Pulaski RD ,60632,9/4/2019,41.8149936,-87.7237077,"(-87.7237076952937, 41.814993602943076)"
2311693,SALSA  PICANTE,SALSA PICANTE,2658305,949 N WESTERN AVE ,60622,9/3/2019,41.89902107,-87.68677928,"(-87.68677927520129, 41.899021069348024)"
2311696,CORNER SHOP 1,CORNER SHOP,2303631,4037 W LAWRENCE AVE ,60630,9/3/2019,41.96811502,-87.72955401,"(-87.7295540103715, 41.96811502066345)"
2311685,GAO'S KABOB,GAO'S KABOB,2569272,232-234 W 22ND PL ,60616,9/3/2019,41.85226473,-87.63332054,"(-87.63332053536502, 41.85226472561367)"
2311680,GUS'S WORLD FAMOUS FRIED CHICKEN,GUS'S WORLD FAMOUS FRIED CHICKEN,2600522,401 N STATE ST ,60654,9/3/2019,41.88926542,-87.62786766,"(-87.62786765786387, 41.88926541596091)"
2311683,IRIE TAVERN,IRIE TAVERN,2422801,3404 N CLARK ST ,60657,9/3/2019,41.94364615,-87.65382314,"(-87.65382313998202, 41.94364614899898)"
2311674,BOKEH,BOKEH,2647921,4716 N KEDZIE AVE ,60625,9/3/2019,41.96716992,-87.7085787,"(-87.7085787033688, 41.96716992383398)"
2311679,LITTLE DENNIS,LITTLE DENNIS,57689,3007 W 63RD ST ,60629,9/3/2019,41.77893001,-87.69859995,"(-87.69859994691998, 41.77893000705904)"
2311665,"PACINO'S RC, LLC",PACINOS,2683668,1010 S DELANO CT ,60605,9/3/2019,,,
2311664,"PACINO'S RC, LLC",PACINOS,2683667,1010 S DELANO CT ,60605,9/3/2019,,,
2311646,CHICAGO JOE'S,CHICAGO JOE'S,12380,2252-2256 W IRVING PARK RD ,60618,9/3/2019,41.9541631,-87.68573203,"(-87.68573203361375, 41.954163104720365)"
2311633,BRASA ROJA RESTAURANT,BRASA ROJA RESTAURANT,2446779,3120 W MONTROSE AVE ,60618,9/3/2019,41.96130544,-87.70664826,"(-87.70664825842815, 41.961305436453955)"
2304544,LOLAS CONEY LLC,LOLAS CONEY,2647156,2858 W CHICAGO AVE ,60622,8/12/2019,41.89574658,-87.6991028,"(-87.69910280356912, 41.89574658400031)"
2304538,MCDONALD'S,MCDONALD'S,2600676,23 N WESTERN AVE ,60612,8/12/2019,41.88191446,-87.68630385,"(-87.6863038518981, 41.881914460121365)"
2304529,LEGEND TASTY HOUSE,LEGEND TASTY HOUSE,2621489,3139 N BROADWAY ,60657,8/12/2019,41.93878358,-87.64420917,"(-87.64420916879916, 41.93878358216897)"
2304530,LUGANOS PIZZA,LUGANOS PIZZA,2120806,7315 S KEDZIE AVE ,60629,8/12/2019,41.76035641,-87.70236441,"(-87.70236441354389, 41.760356409754706)"
2304524,Lickity Split FC&S 2 LLC,Lickity Split Frozen Custard & Sweets,2373598,7000 N Western AVE ,60645,8/12/2019,42.00867159,-87.69031084,"(-87.69031083829896, 42.0086715871867)"
2304520,DELI KING,DELI KING,2073619,410 W 71ST ST ,60621,8/12/2019,41.7654584,-87.63516208,"(-87.63516207741407, 41.76545840017937)"
2304519,TEA NINJA,TEA NINJA,2684533,3139 N BROADWAY ,60657,8/12/2019,41.93878358,-87.64420917,"(-87.64420916879916, 41.93878358216897)"
2304498,CAFE BRAUER,CAFE BRAUER,82243,2021 N STOCKTON DR ,60614,8/12/2019,41.91907804,-87.63453812,"(-87.63453811504745, 41.91907803902013)"
2304493,ROYAL FLAT CARIBBEAN JERK CUISINE,ROYAL FLAT CARIBBEAN JERK CUISINE,2601770,2134 E 71ST ST ,60649,8/12/2019,41.76638575,-87.57248701,"(-87.57248700864004, 41.76638575429732)"
2304491,YA KWANG,SEOUL DAN LAN II OR NOODLES SOUP,2235049,5116 N LINCOLN AVE ,60625,8/12/2019,41.97459679,-87.69235541,"(-87.69235541072091, 41.97459679112475)"
2304492,RAY'S FISH CHICKEN & GRILL,RAY'S FISH CHICKEN & GRILL,2608427,7901 S DAMEN AVE ,60620,8/12/2019,41.75018934,-87.67298584,"(-87.67298583977204, 41.750189342293375)"
2304487,Bakin' & Eggs,BAKIN' & EGGS,2003512,3120 N LINCOLN AVE ,60657,8/12/2019,41.93831552,-87.66698474,"(-87.66698473691667, 41.93831551739877)"
2304475,ALBANY PLACE BAR & GRILL,ALBANY PLACE BAR & GRILL,2641666,4551-4553 N PULASKI RD ,60630,8/12/2019,41.96392783,-87.72776333,"(-87.7277633343407, 41.96392782845859)"
2304440,FORNO ROSSO,FORNO ROSSO,2522463,3717-3719 N HARLEM AVE ,60634,8/9/2019,41.94762507,-87.80694059,"(-87.80694058810127, 41.94762506907354)"
2304439,PLAY KITCHEN & COCKTAILS,PLAY KITCHEN & COCKTAILS,2626722,7 W DIVISION ST ,60610,8/9/2019,41.90382674,-87.6289923,"(-87.62899230340854, 41.903826743362245)"
